HCHO Reading,Location,Current Date,Next Date,Year,Month,temperature_2m_mean,apparent_temperature_mean,windspeed_10m_max,et0_fao_evapotranspiration,elevation,precipitation_hours,shortwave_radiation_sum,rain_sum
0.0001644546205319,Colombo,2019-07-25,2019-07-26,2019,7,26.1,30.9,16.4,3.03,16.0,23.0,15.73,10.6
0.0001707607001308,Colombo,2019-07-26,2019-07-27,2019,7,26.6,32.0,13.4,3.39,16.0,9.0,17.21,2.9
0.0001185044673927,Colombo,2019-07-27,2019-07-28,2019,7,27.1,31.7,15.5,3.86,16.0,0.0,18.75,0.0
0.0001041769215942,Colombo,2019-07-28,2019-07-29,2019,7,27.2,31.7,17.5,3.98,16.0,5.0,19.66,0.8
0.0001754362061189,Colombo,2019-07-29,2019-07-30,2019,7,27.0,31.5,16.1,4.13,16.0,6.0,20.38,1.0
4.6955253049504447e-05,Colombo,2019-07-30,2019-07-31,2019,7,27.1,32.0,13.3,4.02,16.0,4.0,19.8,0.9
9.259486707748456e-05,Colombo,2019-07-31,2019-08-01,2019,7,27.2,32.1,16.5,3.79,16.0,9.0,18.41,1.7
4.458029389653336e-05,Colombo,2019-08-01,2019-08-02,2019,8,26.3,31.4,14.3,2.99,16.0,17.0,15.58,5.1
0.0001329736920653,Colombo,2019-08-02,2019-08-03,2019,8,26.8,31.8,16.0,3.29,16.0,11.0,16.84,3.2
6.93505158442184e-05,Colombo,2019-08-03,2019-08-04,2019,8,27.0,32.3,15.8,3.68,16.0,12.0,18.44,2.9
-2.350630165773713e-05,Colombo,2019-08-04,2019-08-05,2019,8,26.7,32.2,13.7,3.23,16.0,12.0,16.52,2.2
4.396326486663663e-06,Colombo,2019-08-05,2019-08-06,2019,8,26.8,31.5,18.9,3.3,16.0,15.0,16.56,3.5
5.951792946298224e-05,Colombo,2019-08-06,2019-08-07,2019,8,26.8,31.7,15.5,3.29,16.0,17.0,16.51,4.0
0.0002358972517484,Colombo,2019-08-07,2019-08-08,2019,8,26.8,31.5,18.3,3.44,16.0,18.0,17.66,13.6
0.0002358972517484,Colombo,2019-08-08,2019-08-09,2019,8,25.9,30.8,20.3,2.15,16.0,21.0,10.86,12.3
-3.753132753502911e-05,Colombo,2019-08-09,2019-08-10,2019,8,26.2,31.4,16.2,2.68,16.0,23.0,13.51,10.4
-3.753132753502911e-05,Colombo,2019-08-10,2019-08-11,2019,8,26.0,31.3,25.2,1.99,16.0,21.0,10.13,29.5
0.0001621829232794,Colombo,2019-08-11,2019-08-12,2019,8,26.8,31.9,18.9,2.96,16.0,20.0,15.17,12.9
-1.6567200397283402e-05,Colombo,2019-08-12,2019-08-13,2019,8,27.0,31.0,26.8,3.63,16.0,16.0,17.96,6.5
-1.6567200397283402e-05,Colombo,2019-08-13,2019-08-14,2019,8,25.7,30.0,21.1,1.7,16.0,24.0,8.1,44.3
5.860973694382833e-05,Colombo,2019-08-14,2019-08-15,2019,8,26.8,31.8,18.7,3.38,16.0,16.0,17.3,11.6
0.0001350586133809,Colombo,2019-08-15,2019-08-16,2019,8,27.1,32.4,15.2,3.79,16.0,13.0,19.4,6.7
0.0001350586133809,Colombo,2019-08-16,2019-08-17,2019,8,26.6,31.3,18.9,2.75,16.0,21.0,13.69,18.5
0.0001685731549514,Colombo,2019-08-17,2019-08-18,2019,8,25.9,30.7,17.3,2.29,16.0,22.0,11.06,12.6
3.706723761402327e-05,Colombo,2019-08-18,2019-08-19,2019,8,26.2,31.0,17.7,3.31,16.0,20.0,17.09,7.6
8.584961620742005e-05,Colombo,2019-08-19,2019-08-20,2019,8,26.6,31.6,14.3,3.92,16.0,11.0,20.23,2.3
8.793838791530453e-05,Colombo,2019-08-20,2019-08-21,2019,8,26.2,31.2,12.8,3.59,16.0,21.0,18.5,11.4
8.479952216441172e-05,Colombo,2019-08-21,2019-08-22,2019,8,26.1,30.6,18.1,3.18,16.0,20.0,16.43,17.3
8.479952216441172e-05,Colombo,2019-08-22,2019-08-23,2019,8,25.5,29.9,18.8,2.3,16.0,23.0,11.71,19.1
0.0001512307072603,Colombo,2019-08-23,2019-08-24,2019,8,25.5,29.8,15.8,1.36,16.0,23.0,5.34,13.7
0.0001512307072603,Colombo,2019-08-24,2019-08-25,2019,8,26.0,30.5,18.5,2.88,16.0,18.0,14.53,7.1
2.8320877798642062e-05,Colombo,2019-08-25,2019-08-26,2019,8,25.7,30.1,13.4,2.55,16.0,20.0,12.68,10.9
2.8320877798642062e-05,Colombo,2019-08-26,2019-08-27,2019,8,25.9,30.3,16.0,2.18,16.0,18.0,10.08,6.8
-4.956128894219332e-06,Colombo,2019-08-27,2019-08-28,2019,8,26.1,30.9,14.9,2.59,16.0,12.0,12.61,3.4
0.000189373458852,Colombo,2019-08-28,2019-08-29,2019,8,26.5,31.3,14.7,3.12,16.0,14.0,15.34,5.1
0.0003315822687,Colombo,2019-08-29,2019-08-30,2019,8,25.7,29.9,16.7,2.7,16.0,24.0,13.65,25.6
-0.0001419833925879,Colombo,2019-08-30,2019-08-31,2019,8,26.7,30.8,16.5,2.73,16.0,11.0,11.79,5.9
4.148157993699298e-05,Colombo,2019-08-31,2019-09-01,2019,8,26.3,30.6,17.2,3.29,16.0,13.0,16.44,3.2
1.1819308958476046e-05,Colombo,2019-09-01,2019-09-02,2019,9,25.4,29.8,17.8,2.82,16.0,22.0,15.04,7.2
0.0001254869544792,Colombo,2019-09-02,2019-09-03,2019,9,26.1,31.2,13.5,3.55,16.0,14.0,18.56,4.0
2.2278653994414338e-05,Colombo,2019-09-03,2019-09-04,2019,9,26.4,31.3,14.8,3.66,16.0,16.0,18.66,4.4
6.601078846206005e-05,Colombo,2019-09-04,2019-09-05,2019,9,26.6,31.2,18.1,3.51,16.0,15.0,17.88,3.1
6.189868745003109e-05,Colombo,2019-09-05,2019-09-06,2019,9,26.4,31.4,12.9,3.28,16.0,13.0,16.48,2.8
6.96768756388925e-06,Colombo,2019-09-06,2019-09-07,2019,9,26.4,31.8,14.8,3.57,16.0,14.0,18.45,3.5
0.0001425282227641,Colombo,2019-09-07,2019-09-08,2019,9,27.2,32.8,16.1,3.87,16.0,8.0,19.77,1.0
0.0001051981676809,Colombo,2019-09-08,2019-09-09,2019,9,27.8,32.7,18.3,4.63,16.0,13.0,22.72,2.0
7.796198665621607e-05,Colombo,2019-09-09,2019-09-10,2019,9,27.5,32.9,18.1,4.36,16.0,8.0,22.08,1.8
0.0001706459092882,Colombo,2019-09-10,2019-09-11,2019,9,26.9,32.4,16.7,3.54,16.0,16.0,18.11,6.1
4.263753551153884e-05,Colombo,2019-09-11,2019-09-12,2019,9,25.8,30.6,15.9,2.65,16.0,20.0,13.39,15.0
8.720108094777346e-05,Colombo,2019-09-12,2019-09-13,2019,9,26.0,31.0,11.7,2.69,16.0,19.0,13.59,12.3
7.855770871679348e-05,Colombo,2019-09-13,2019-09-14,2019,9,26.1,31.1,14.0,3.34,16.0,14.0,17.0,7.9
-2.7079145498339e-05,Colombo,2019-09-14,2019-09-15,2019,9,26.4,31.5,15.3,3.85,16.0,11.0,19.95,2.8
-0.0001084998075384,Colombo,2019-09-15,2019-09-16,2019,9,25.4,30.0,13.6,2.31,16.0,19.0,11.5,17.4
-0.0001084998075384,Colombo,2019-09-16,2019-09-17,2019,9,25.6,30.4,15.8,2.5,16.0,23.0,12.87,25.1
7.293194215549228e-05,Colombo,2019-09-17,2019-09-18,2019,9,26.1,30.9,14.5,3.57,16.0,18.0,18.89,5.1
0.0001224324055217,Colombo,2019-09-18,2019-09-19,2019,9,25.9,30.7,17.1,3.14,16.0,18.0,16.79,5.4
3.6572593671735376e-05,Colombo,2019-09-19,2019-09-20,2019,9,25.8,30.3,17.8,2.84,16.0,22.0,14.57,10.3
4.4304662755935576e-05,Colombo,2019-09-20,2019-09-21,2019,9,25.9,30.9,11.8,2.65,16.0,10.0,13.23,5.2
6.719672168285214e-05,Colombo,2019-09-21,2019-09-22,2019,9,26.3,31.4,12.6,3.31,16.0,21.0,16.56,7.6
4.00684436684202e-05,Colombo,2019-09-22,2019-09-23,2019,9,26.3,31.3,13.6,2.96,16.0,18.0,14.46,18.7
4.00684436684202e-05,Colombo,2019-09-23,2019-09-24,2019,9,25.5,30.5,12.5,2.29,16.0,23.0,11.46,32.1
0.000358217745088,Colombo,2019-09-24,2019-09-25,2019,9,25.5,30.2,14.0,2.35,16.0,24.0,11.69,28.4
0.000358217745088,Colombo,2019-09-25,2019-09-26,2019,9,25.1,29.5,11.0,1.24,16.0,16.0,4.82,16.4
0.000358217745088,Colombo,2019-09-26,2019-09-27,2019,9,26.3,31.1,6.4,3.77,16.0,1.0,18.57,0.6
0.0001222516306589,Colombo,2019-09-27,2019-09-28,2019,9,26.7,32.1,8.6,4.26,16.0,5.0,20.52,1.2
0.0002095719037861,Colombo,2019-09-28,2019-09-29,2019,9,26.0,31.1,11.2,3.42,16.0,12.0,16.69,7.0
0.0001578932214216,Colombo,2019-09-29,2019-09-30,2019,9,25.9,30.9,7.4,2.99,16.0,16.0,14.24,6.6
0.0001080054580652,Colombo,2019-09-30,2019-10-01,2019,9,25.7,30.7,12.4,3.37,16.0,9.0,16.98,7.9
0.0001737579768947,Colombo,2019-10-01,2019-10-02,2019,10,25.8,31.4,14.5,4.0,16.0,10.0,20.37,10.0
8.218956230442276e-05,Colombo,2019-10-02,2019-10-03,2019,10,27.0,32.4,8.1,3.53,16.0,3.0,16.87,1.0
0.000304390194455,Colombo,2019-10-03,2019-10-04,2019,10,26.0,31.2,11.8,3.11,16.0,19.0,15.2,23.4
4.704659868522847e-05,Colombo,2019-10-04,2019-10-05,2019,10,26.3,31.6,10.1,3.99,16.0,15.0,20.15,9.2
0.0001757757371135,Colombo,2019-10-05,2019-10-06,2019,10,25.8,31.0,13.2,3.83,16.0,14.0,19.34,7.1
4.612769316736376e-06,Colombo,2019-10-06,2019-10-07,2019,10,25.4,30.3,12.8,2.71,16.0,21.0,13.65,17.7
3.090292903243917e-05,Colombo,2019-10-07,2019-10-08,2019,10,25.6,30.7,14.8,2.82,16.0,23.0,14.16,13.1
0.000141664818243,Colombo,2019-10-08,2019-10-09,2019,10,25.7,31.0,11.8,3.25,16.0,14.0,16.32,9.3
0.0001721947790897,Colombo,2019-10-09,2019-10-10,2019,10,26.0,31.2,12.7,3.42,16.0,18.0,17.36,13.2
0.000192906272276,Colombo,2019-10-10,2019-10-11,2019,10,26.0,31.2,12.0,3.28,16.0,9.0,16.35,4.9
0.000192906272276,Colombo,2019-10-11,2019-10-12,2019,10,25.7,30.8,10.3,3.27,16.0,17.0,16.2,11.6
0.0001498612726906,Colombo,2019-10-12,2019-10-13,2019,10,25.7,31.1,12.3,3.44,16.0,9.0,17.32,10.0
0.0001498612726906,Colombo,2019-10-13,2019-10-14,2019,10,26.3,32.0,9.7,4.13,16.0,16.0,20.54,54.7
8.925810029372805e-05,Colombo,2019-10-14,2019-10-15,2019,10,26.3,31.7,7.3,3.67,16.0,17.0,17.47,36.3
0.00018203204122,Colombo,2019-10-15,2019-10-16,2019,10,25.7,30.5,16.6,2.78,16.0,20.0,13.89,60.4
0.0001768249399084,Colombo,2019-10-16,2019-10-17,2019,10,25.4,29.9,13.3,2.39,16.0,23.0,11.54,13.8
4.544709803342311e-05,Colombo,2019-10-17,2019-10-18,2019,10,26.1,31.1,11.8,2.85,16.0,6.0,13.53,1.8
0.0001029842285738,Colombo,2019-10-18,2019-10-19,2019,10,26.4,32.3,9.5,4.3,16.0,11.0,21.11,5.4
0.000166222072496,Colombo,2019-10-19,2019-10-20,2019,10,26.0,31.3,9.4,2.77,16.0,12.0,13.59,11.1
6.604724330827594e-05,Colombo,2019-10-20,2019-10-21,2019,10,25.7,30.7,13.0,2.64,16.0,20.0,13.02,71.1
6.604724330827594e-05,Colombo,2019-10-21,2019-10-22,2019,10,25.5,30.7,15.3,1.89,16.0,19.0,9.29,17.4
0.0001471854356328,Colombo,2019-10-22,2019-10-23,2019,10,25.6,31.1,9.8,2.28,16.0,19.0,10.94,8.9
0.0001471854356328,Colombo,2019-10-23,2019-10-24,2019,10,26.5,31.9,10.3,3.7,16.0,11.0,18.28,5.0
0.0002144734025932,Colombo,2019-10-24,2019-10-25,2019,10,24.7,29.6,12.2,0.93,16.0,18.0,3.74,21.7
0.0002144734025932,Colombo,2019-10-25,2019-10-26,2019,10,25.8,30.5,10.4,3.05,16.0,12.0,14.61,3.9
0.0002144734025932,Colombo,2019-10-26,2019-10-27,2019,10,25.8,31.2,8.0,2.08,16.0,14.0,9.86,6.2
0.0002105868261531,Colombo,2019-10-27,2019-10-28,2019,10,25.9,29.7,14.0,2.64,16.0,5.0,11.46,11.1
0.0002105868261531,Colombo,2019-10-28,2019-10-29,2019,10,24.3,28.5,13.8,1.1,16.0,15.0,5.16,18.8
0.0002105868261531,Colombo,2019-10-29,2019-10-30,2019,10,24.9,28.6,19.6,1.93,16.0,19.0,8.53,23.6
0.0002105868261531,Colombo,2019-10-30,2019-10-31,2019,10,25.6,29.6,22.2,2.41,16.0,13.0,11.34,10.5
0.0002290918466488,Colombo,2019-10-31,2019-11-01,2019,10,25.5,30.7,11.9,3.03,16.0,10.0,15.39,4.1
0.0001396458115619,Colombo,2019-11-01,2019-11-02,2019,11,26.7,32.3,10.7,4.52,16.0,1.0,22.36,0.3
0.0001020767205157,Colombo,2019-11-02,2019-11-03,2019,11,26.4,31.9,6.9,3.65,16.0,11.0,17.72,5.3
-0.0001419833925879,Colombo,2019-11-03,2019-11-04,2019,11,25.4,30.6,9.2,2.71,16.0,16.0,13.19,10.0
0.0001659270451597,Colombo,2019-11-04,2019-11-05,2019,11,26.0,31.4,8.4,3.87,16.0,7.0,19.25,3.5
0.0002203240319704,Colombo,2019-11-05,2019-11-06,2019,11,26.5,31.9,12.7,3.58,16.0,9.0,17.96,5.4
0.0001085077493071,Colombo,2019-11-06,2019-11-07,2019,11,26.7,31.7,13.3,4.07,16.0,8.0,19.97,1.2
0.0001533303704185,Colombo,2019-11-07,2019-11-08,2019,11,26.6,32.0,14.0,3.91,16.0,13.0,19.65,5.8
2.449133360208192e-05,Colombo,2019-11-08,2019-11-09,2019,11,26.4,31.3,13.8,3.7,16.0,16.0,18.45,6.7
0.0001875744093177,Colombo,2019-11-09,2019-11-10,2019,11,25.8,30.7,13.7,3.1,16.0,9.0,16.15,2.7
9.954417328117417e-05,Colombo,2019-11-10,2019-11-11,2019,11,25.7,30.9,13.5,2.87,16.0,15.0,14.76,15.4
0.0002464783486751,Colombo,2019-11-11,2019-11-12,2019,11,26.2,31.6,11.8,3.73,16.0,9.0,18.44,3.4
0.0002286748077898,Colombo,2019-11-12,2019-11-13,2019,11,26.4,32.0,8.7,3.85,16.0,5.0,19.07,6.4
0.0001796965460638,Colombo,2019-11-13,2019-11-14,2019,11,26.8,32.5,5.2,4.22,16.0,7.0,20.69,2.0
0.0001058508442953,Colombo,2019-11-14,2019-11-15,2019,11,27.1,32.8,8.0,4.31,16.0,5.0,21.24,1.0
0.000304956160363,Colombo,2019-11-15,2019-11-16,2019,11,26.5,32.3,8.7,3.83,16.0,17.0,18.86,38.9
0.0001181269595507,Colombo,2019-11-16,2019-11-17,2019,11,26.3,31.9,10.1,3.45,16.0,13.0,17.09,8.4
0.0002163568638083,Colombo,2019-11-17,2019-11-18,2019,11,26.9,32.7,7.6,4.06,16.0,6.0,20.13,2.1
0.0002562980434127,Colombo,2019-11-18,2019-11-19,2019,11,26.7,32.2,9.7,3.98,16.0,11.0,19.57,6.1
0.0002262293126616,Colombo,2019-11-19,2019-11-20,2019,11,26.1,31.8,10.6,3.31,16.0,12.0,16.06,25.5
0.0001183108649021,Colombo,2019-11-20,2019-11-21,2019,11,26.6,31.9,7.4,3.65,16.0,6.0,18.0,1.2
0.0002690103541566,Colombo,2019-11-21,2019-11-22,2019,11,26.3,31.9,6.8,3.88,16.0,8.0,19.04,4.1
0.0002406342461061,Colombo,2019-11-22,2019-11-23,2019,11,26.4,32.0,8.1,3.24,16.0,10.0,15.74,12.8
3.679902874864638e-05,Colombo,2019-11-23,2019-11-24,2019,11,26.4,32.0,8.0,3.76,16.0,13.0,18.4,35.8
5.579817723156864e-05,Colombo,2019-11-24,2019-11-25,2019,11,26.3,32.0,5.6,2.57,16.0,13.0,12.3,7.0
-0.0001419833925879,Colombo,2019-11-25,2019-11-26,2019,11,25.9,31.5,8.0,2.62,16.0,8.0,12.96,11.6
0.0001413787106896,Colombo,2019-11-26,2019-11-27,2019,11,26.7,32.3,7.0,3.62,16.0,5.0,17.59,6.2
0.0002078347199929,Colombo,2019-11-27,2019-11-28,2019,11,26.8,32.6,7.9,3.97,16.0,7.0,19.4,13.0
5.68003627756596e-05,Colombo,2019-11-28,2019-11-29,2019,11,26.7,32.4,8.4,2.98,16.0,13.0,14.14,19.3
0.0001039900997813,Colombo,2019-11-29,2019-11-30,2019,11,26.2,31.8,11.5,2.72,16.0,14.0,12.96,18.8
0.0003223588282708,Colombo,2019-11-30,2019-12-01,2019,11,25.3,30.1,13.0,1.26,16.0,23.0,5.5,46.8
0.0001704950669758,Colombo,2019-12-01,2019-12-02,2019,12,25.6,30.6,7.7,1.9,16.0,7.0,8.96,5.1
0.0001486318043901,Colombo,2019-12-02,2019-12-03,2019,12,26.0,31.1,10.8,3.04,16.0,13.0,14.72,9.1
0.0001022840006044,Colombo,2019-12-03,2019-12-04,2019,12,26.1,31.1,9.8,2.35,16.0,15.0,11.05,3.8
0.0001022840006044,Colombo,2019-12-04,2019-12-05,2019,12,25.9,31.3,8.8,2.32,16.0,9.0,11.06,27.6
0.0001322834507644,Colombo,2019-12-05,2019-12-06,2019,12,25.5,30.7,8.7,2.49,16.0,17.0,11.83,41.7
0.0001322834507644,Colombo,2019-12-06,2019-12-07,2019,12,26.1,31.0,13.0,1.86,16.0,8.0,8.46,8.2
6.060121733358272e-05,Colombo,2019-12-07,2019-12-08,2019,12,26.1,31.6,6.5,2.63,16.0,13.0,12.59,28.2
0.0001474497060849,Colombo,2019-12-08,2019-12-09,2019,12,26.7,31.4,10.4,3.65,16.0,9.0,17.45,5.5
0.0001474497060849,Colombo,2019-12-09,2019-12-10,2019,12,26.7,31.4,10.8,3.48,16.0,8.0,16.25,8.4
0.0001859855817531,Colombo,2019-12-10,2019-12-11,2019,12,25.9,31.1,7.1,2.83,16.0,11.0,13.91,8.5
0.0001228435862202,Colombo,2019-12-11,2019-12-12,2019,12,26.2,31.3,11.8,3.28,16.0,7.0,16.08,5.1
0.0001042457855687,Colombo,2019-12-12,2019-12-13,2019,12,26.3,31.4,7.4,3.51,16.0,9.0,17.01,2.2
0.0002164941691222,Colombo,2019-12-13,2019-12-14,2019,12,25.9,31.5,7.2,3.58,16.0,6.0,17.67,5.2
0.000374082469529,Colombo,2019-12-14,2019-12-15,2019,12,26.3,31.7,7.9,3.74,16.0,5.0,18.27,2.0
1.5113010024269242e-05,Colombo,2019-12-15,2019-12-16,2019,12,26.0,31.0,6.6,3.21,16.0,7.0,15.33,7.2
0.00027549814347,Colombo,2019-12-16,2019-12-17,2019,12,26.3,31.3,7.0,4.02,16.0,0.0,19.65,0.0
0.0001214960906414,Colombo,2019-12-17,2019-12-18,2019,12,26.2,31.2,7.8,3.16,16.0,4.0,15.46,4.5
0.0001877353206509,Colombo,2019-12-18,2019-12-19,2019,12,26.4,31.3,8.2,3.06,16.0,5.0,14.78,9.8
-4.637232239424427e-05,Colombo,2019-12-19,2019-12-20,2019,12,26.2,31.7,6.9,2.87,16.0,11.0,13.67,9.9
5.3307634495522295e-05,Colombo,2019-12-20,2019-12-21,2019,12,25.4,30.5,7.6,2.27,16.0,20.0,11.16,74.3
7.94898009867197e-05,Colombo,2019-12-21,2019-12-22,2019,12,26.3,31.9,6.4,2.4,16.0,9.0,11.4,1.8
3.737863824244148e-05,Colombo,2019-12-22,2019-12-23,2019,12,26.2,31.4,11.7,3.42,16.0,18.0,16.68,62.1
0.0001485055886232,Colombo,2019-12-23,2019-12-24,2019,12,26.1,31.0,14.7,2.86,16.0,14.0,14.1,16.7
0.0002550241906414,Colombo,2019-12-24,2019-12-25,2019,12,26.3,32.1,8.2,3.42,16.0,9.0,17.11,4.3
4.728911813486761e-05,Colombo,2019-12-25,2019-12-26,2019,12,26.3,31.8,8.3,3.73,16.0,7.0,18.59,2.5
0.0002037281242062,Colombo,2019-12-26,2019-12-27,2019,12,26.7,31.7,8.6,4.11,16.0,4.0,19.97,1.4
0.0002416867643049,Colombo,2019-12-27,2019-12-28,2019,12,26.4,30.8,9.9,4.08,16.0,1.0,20.08,0.1
0.0001144656784438,Colombo,2019-12-28,2019-12-29,2019,12,26.7,30.9,10.8,4.12,16.0,1.0,20.21,0.1
0.0001522148543134,Colombo,2019-12-29,2019-12-30,2019,12,26.4,30.4,9.2,4.36,16.0,0.0,21.36,0.0
0.0002942146156084,Colombo,2019-12-30,2019-12-31,2019,12,26.7,31.6,7.9,3.92,16.0,2.0,18.77,0.3
2.837138933940408e-05,Colombo,2019-12-31,2020-01-01,2019,12,26.9,32.1,7.6,3.92,16.0,1.0,18.71,0.1
0.0001909560301447,Colombo,2020-01-01,2020-01-02,2020,1,26.9,32.4,6.5,3.93,16.0,7.0,19.28,1.1
0.000175819716712,Colombo,2020-01-02,2020-01-03,2020,1,26.5,32.2,6.6,3.38,16.0,7.0,16.37,6.7
0.0001811470054066,Colombo,2020-01-03,2020-01-04,2020,1,27.0,32.7,8.7,3.98,16.0,6.0,19.41,1.1
0.0002221505765049,Colombo,2020-01-04,2020-01-05,2020,1,26.9,32.7,8.6,4.02,16.0,7.0,19.95,1.7
0.0001451638839321,Colombo,2020-01-05,2020-01-06,2020,1,27.3,32.7,7.5,4.08,16.0,2.0,19.66,0.2
0.0002312682960304,Colombo,2020-01-06,2020-01-07,2020,1,27.5,32.1,8.2,4.42,16.0,1.0,21.1,0.1
0.000165506418085,Colombo,2020-01-07,2020-01-08,2020,1,27.4,31.6,11.6,4.17,16.0,0.0,18.92,0.0
0.0001594447211986,Colombo,2020-01-08,2020-01-09,2020,1,27.0,30.4,10.4,4.35,16.0,1.0,18.99,0.1
0.0001765471459148,Colombo,2020-01-09,2020-01-10,2020,1,26.6,29.7,11.9,4.74,16.0,0.0,21.79,0.0
0.0002859636573313,Colombo,2020-01-10,2020-01-11,2020,1,26.7,30.0,10.5,3.99,16.0,1.0,18.36,0.1
8.481429740966081e-05,Colombo,2020-01-11,2020-01-12,2020,1,26.9,29.5,19.7,5.17,16.0,0.0,21.96,0.0
0.0001070849342063,Colombo,2020-01-12,2020-01-13,2020,1,27.2,29.8,17.2,4.74,16.0,2.0,19.03,0.4
0.000239419617662,Colombo,2020-01-13,2020-01-14,2020,1,26.2,27.2,17.1,5.79,16.0,0.0,23.07,0.0
0.0002342143239867,Colombo,2020-01-14,2020-01-15,2020,1,25.8,27.0,16.9,5.62,16.0,0.0,24.12,0.0
0.0002480890194684,Colombo,2020-01-15,2020-01-16,2020,1,26.6,28.9,11.3,4.25,16.0,0.0,18.99,0.0
0.0003271834459342,Colombo,2020-01-16,2020-01-17,2020,1,27.1,31.2,12.7,4.52,16.0,0.0,20.75,0.0
0.0002516535625757,Colombo,2020-01-17,2020-01-18,2020,1,27.2,31.9,7.2,3.95,16.0,2.0,18.85,0.3
0.0001968408803631,Colombo,2020-01-18,2020-01-19,2020,1,28.0,32.9,8.8,4.34,16.0,3.0,20.34,0.6
0.000342133279708,Colombo,2020-01-19,2020-01-20,2020,1,28.3,32.8,8.1,4.15,16.0,2.0,18.78,0.3
0.0001422912093679,Colombo,2020-01-20,2020-01-21,2020,1,28.8,33.0,9.3,4.78,16.0,4.0,21.05,2.1
0.0001066841920417,Colombo,2020-01-21,2020-01-22,2020,1,28.7,32.8,10.7,4.63,16.0,4.0,20.84,0.5
8.923695397071347e-05,Colombo,2020-01-22,2020-01-23,2020,1,28.3,32.1,14.9,3.83,16.0,2.0,16.03,1.6
0.0001767864040997,Colombo,2020-01-23,2020-01-24,2020,1,28.9,33.3,10.7,4.35,16.0,2.0,19.2,1.4
0.0002021668074626,Colombo,2020-01-24,2020-01-25,2020,1,28.9,32.3,13.6,4.34,16.0,3.0,18.4,0.4
0.0001754756686984,Colombo,2020-01-25,2020-01-26,2020,1,28.3,31.3,14.8,4.36,16.0,0.0,17.82,0.0
0.0001495594419054,Colombo,2020-01-26,2020-01-27,2020,1,28.1,31.4,11.6,5.44,16.0,0.0,24.4,0.0
0.0001982027954691,Colombo,2020-01-27,2020-01-28,2020,1,27.2,30.7,13.2,4.26,16.0,0.0,18.8,0.0
0.0002315512988484,Colombo,2020-01-28,2020-01-29,2020,1,26.9,30.5,16.3,4.58,16.0,0.0,20.8,0.0
0.0002020505990937,Colombo,2020-01-29,2020-01-30,2020,1,27.3,30.9,12.8,4.99,16.0,0.0,22.49,0.0
0.0003061261842824,Colombo,2020-01-30,2020-01-31,2020,1,27.9,31.5,13.3,4.99,16.0,0.0,21.42,0.0
0.0003446412323474,Colombo,2020-01-31,2020-02-01,2020,1,28.4,31.9,16.6,5.34,16.0,0.0,22.64,0.0
0.0001338702093236,Colombo,2020-02-01,2020-02-02,2020,2,28.5,31.7,16.3,5.4,16.0,4.0,22.86,0.9
0.0002660284037032,Colombo,2020-02-02,2020-02-03,2020,2,27.6,31.7,11.2,4.19,16.0,5.0,18.84,1.1
0.0002472165544068,Colombo,2020-02-03,2020-02-04,2020,2,28.4,32.2,12.0,4.97,16.0,0.0,22.25,0.0
3.034274868696229e-06,Colombo,2020-02-04,2020-02-05,2020,2,28.9,32.7,11.9,5.3,16.0,4.0,23.3,0.6
0.000374082469529,Colombo,2020-02-05,2020-02-06,2020,2,28.6,32.3,10.8,4.89,16.0,2.0,20.93,0.6
0.0002286302464304,Colombo,2020-02-06,2020-02-07,2020,2,28.2,32.2,14.1,5.27,16.0,0.0,23.27,0.0
0.000118202084601,Colombo,2020-02-07,2020-02-08,2020,2,27.6,31.8,14.5,4.86,16.0,0.0,21.74,0.0
0.0002355592067721,Colombo,2020-02-08,2020-02-09,2020,2,28.1,32.2,15.2,5.09,16.0,0.0,22.92,0.0
0.0003416936395035,Colombo,2020-02-09,2020-02-10,2020,2,28.9,31.9,13.6,5.65,16.0,0.0,23.51,0.0
0.000374082469529,Colombo,2020-02-10,2020-02-11,2020,2,28.8,31.1,10.0,4.98,16.0,0.0,21.24,0.0
0.0001552948225782,Colombo,2020-02-11,2020-02-12,2020,2,29.4,32.5,10.7,5.12,16.0,0.0,22.0,0.0
0.0002317122707609,Colombo,2020-02-12,2020-02-13,2020,2,29.1,32.5,14.4,5.29,16.0,2.0,20.65,3.3
0.0002089000604718,Colombo,2020-02-13,2020-02-14,2020,2,29.3,32.7,14.9,4.54,16.0,8.0,17.51,2.2
0.0002613268290532,Colombo,2020-02-14,2020-02-15,2020,2,28.4,33.0,7.9,3.56,16.0,9.0,15.57,3.1
0.000303801758523,Colombo,2020-02-15,2020-02-16,2020,2,28.4,33.3,11.9,4.6,16.0,2.0,21.19,4.7
0.0003636691230425,Colombo,2020-02-16,2020-02-17,2020,2,28.1,33.4,9.6,4.59,16.0,4.0,21.3,0.8
0.0001506198266539,Colombo,2020-02-17,2020-02-18,2020,2,29.2,32.7,9.2,5.6,16.0,0.0,24.35,0.0
0.0003318927710119,Colombo,2020-02-18,2020-02-19,2020,2,28.2,30.5,12.6,5.09,16.0,0.0,21.1,0.0
0.0003606924125485,Colombo,2020-02-19,2020-02-20,2020,2,28.5,31.0,9.4,5.47,16.0,0.0,22.72,0.0
0.000374082469529,Colombo,2020-02-20,2020-02-21,2020,2,29.6,33.3,9.1,5.38,16.0,0.0,23.17,0.0
